Site,Device,MAC,Type,Date,Start Time,Stop Time,Timestamp,Value
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,2:26:54 PM,2:27:24 PM,1741721214,215.33
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/11/2025,2:27:21 PM,2:27:51 PM,1741721241,28.15
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,2:27:33 PM,2:28:11 PM,1741721253,246.35
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/11/2025,2:27:59 PM,2:28:32 PM,1741721279,229.68
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,2:28:40 PM,2:29:10 PM,1741721320,112.51
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/11/2025,2:29:10 PM,2:29:40 PM,1741721350,-269.32
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,2:29:24 PM,2:29:54 PM,1741721364,183.19
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/11/2025,2:29:51 PM,2:30:21 PM,1741721391,-113.2
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,2:30:17 PM,2:30:47 PM,1741721417,135.87
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,2:32:51 PM,2:33:21 PM,1741721571,54.05
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,2:33:56 PM,2:34:26 PM,1741721636,307.55
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/11/2025,2:34:22 PM,2:34:52 PM,1741721662,-114.24
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,2:35:36 PM,2:36:06 PM,1741721736,37.35
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,2:36:11 PM,2:36:41 PM,1741721771,64.52
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,2:38:44 PM,2:39:14 PM,1741721924,74.65
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,4:46:54 PM,4:47:27 PM,1741729614,70.29
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/11/2025,4:47:29 PM,4:47:59 PM,1741729649,-95.09
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/11/2025,4:51:05 PM,4:51:35 PM,1741729865,43.49
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:33:28 AM,8:33:58 AM,1741786408,89.09
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:34:00 AM,8:34:30 AM,1741786440,232.09
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,8:34:27 AM,8:34:57 AM,1741786467,28.3
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:35:54 AM,8:36:24 AM,1741786554,267.11
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,8:36:21 AM,8:36:51 AM,1741786581,-59.71
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:36:54 AM,8:37:24 AM,1741786614,153.77
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:37:32 AM,8:38:02 AM,1741786652,37.04
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:41:10 AM,8:41:40 AM,1741786870,195.8
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,8:41:37 AM,8:42:07 AM,1741786897,-28.28
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:41:53 AM,8:42:23 AM,1741786913,194.45
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,8:42:24 AM,8:42:54 AM,1741786944,-113.53
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:42:35 AM,8:43:05 AM,1741786955,100.43
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,8:43:16 AM,8:43:46 AM,1741786996,131.7
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:43:16 AM,8:43:46 AM,1741786996,131.7
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:45:01 AM,8:45:31 AM,1741787101,69.86
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:45:54 AM,8:46:24 AM,1741787154,68.6
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:47:14 AM,8:47:44 AM,1741787234,110.42
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:48:04 AM,8:48:34 AM,1741787284,40.63
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:51:38 AM,8:52:08 AM,1741787498,38.35
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,8:52:18 AM,8:52:48 AM,1741787538,94.16
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,9:09:34 AM,9:10:04 AM,1741788574,56.81
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,9:21:58 AM,9:22:37 AM,1741789318,38.97
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,9:22:29 AM,9:22:59 AM,1741789349,267.26
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,9:22:46 AM,9:23:39 AM,1741789366,147.27
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,9:23:28 AM,9:23:58 AM,1741789408,481.41
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,9:26:36 AM,9:27:06 AM,1741789596,38.14
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,9:28:51 AM,9:29:21 AM,1741789731,50.27
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,9:32:47 AM,9:33:22 AM,1741789967,72.1
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,9:44:11 AM,9:44:44 AM,1741790651,145.7
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,9:44:41 AM,9:45:11 AM,1741790681,439.66
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,9:46:32 AM,9:47:02 AM,1741790792,110
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,9:49:51 AM,9:50:21 AM,1741790991,91.23
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,10:15:54 AM,10:16:24 AM,1741792554,49.06
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,10:16:32 AM,10:17:21 AM,1741792592,72.2
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,10:17:45 AM,10:18:21 AM,1741792665,1079.61
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,10:18:11 AM,10:18:41 AM,1741792691,1126.12
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,10:19:27 AM,10:19:57 AM,1741792767,158.92
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,10:19:56 AM,10:20:26 AM,1741792796,-16.07
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,10:20:23 AM,10:20:53 AM,1741792823,91.82
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,10:22:42 AM,10:23:12 AM,1741792962,67.09
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,10:23:52 AM,10:24:22 AM,1741793032,65.2
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,10:24:34 AM,10:25:04 AM,1741793074,53.27
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,10:59:13 AM,10:59:43 AM,1741795153,167.1
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:01:55 AM,11:02:25 AM,1741795315,73.64
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:03:20 AM,11:03:50 AM,1741795400,106.12
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:03:59 AM,11:04:29 AM,1741795439,84.13
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:04:42 AM,11:05:12 AM,1741795482,118.91
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:05:42 AM,11:06:12 AM,1741795542,103.58
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:11:21 AM,11:11:51 AM,1741795881,67.06
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:23:19 AM,11:23:49 AM,1741796599,104.75
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,11:23:52 AM,11:24:22 AM,1741796632,-66.36
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:24:03 AM,11:24:33 AM,1741796643,77
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:25:42 AM,11:26:12 AM,1741796742,53.07
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:26:49 AM,11:27:19 AM,1741796809,53.23
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:32:18 AM,11:32:48 AM,1741797138,107.93
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:35:00 AM,11:35:30 AM,1741797300,92.45
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:35:41 AM,11:36:11 AM,1741797341,93.5
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,11:37:46 AM,11:38:48 AM,1741797466,94.18
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:04:38 PM,12:05:08 PM,1741799078,50.68
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:10:34 PM,12:11:59 PM,1741799434,329.69
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,12:11:00 PM,12:11:30 PM,1741799460,1011.73
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:13:58 PM,12:14:28 PM,1741799638,145.3
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:14:37 PM,12:15:07 PM,1741799677,42.49
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:15:56 PM,12:16:26 PM,1741799756,187.45
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:16:44 PM,12:17:14 PM,1741799804,93.78
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:18:46 PM,12:19:16 PM,1741799926,66.64
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:19:32 PM,12:20:02 PM,1741799972,77.36
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:20:31 PM,12:21:01 PM,1741800031,117.6
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:21:33 PM,12:22:03 PM,1741800093,119.68
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:28:32 PM,12:29:02 PM,1741800512,406.16
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,12:28:57 PM,12:29:27 PM,1741800537,-67.63
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:29:30 PM,12:30:00 PM,1741800570,37
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:34:31 PM,12:35:09 PM,1741800871,170.15
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:39:28 PM,12:39:58 PM,1741801168,38.09
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:42:45 PM,12:43:16 PM,1741801365,59.82
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:43:53 PM,12:44:25 PM,1741801433,225.75
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/12/2025,12:44:21 PM,12:44:51 PM,1741801461,279.76
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:44:38 PM,12:45:08 PM,1741801478,81.63
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:45:54 PM,12:46:24 PM,1741801554,165.59
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:56:57 PM,12:57:27 PM,1741802217,114.87
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,12:57:56 PM,12:58:26 PM,1741802276,53.3
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,1:14:02 PM,1:14:32 PM,1741803242,85.01
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,1:14:36 PM,1:15:06 PM,1741803276,57.99
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,1:27:09 PM,1:27:39 PM,1741804029,46.45
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,1:29:06 PM,1:29:36 PM,1741804146,213.98
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,2:10:14 PM,2:10:44 PM,1741806614,39.32
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/12/2025,2:11:26 PM,2:11:56 PM,1741806686,53.96
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:25:33 AM,8:26:03 AM,1741872333,159.66
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:28:33 AM,8:29:03 AM,1741872513,86.67
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:29:11 AM,8:29:52 AM,1741872551,166.78
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:30:20 AM,8:30:50 AM,1741872620,110.05
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:31:03 AM,8:31:33 AM,1741872663,183.21
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:32:52 AM,8:33:22 AM,1741872772,194.42
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,8:33:18 AM,8:33:48 AM,1741872798,-89.2
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:33:50 AM,8:34:20 AM,1741872830,40.93
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:34:58 AM,8:35:28 AM,1741872898,81.18
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:36:27 AM,8:36:57 AM,1741872987,103.77
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:37:29 AM,8:37:59 AM,1741873049,89.25
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:39:28 AM,8:39:58 AM,1741873168,90.12
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,8:42:24 AM,8:42:54 AM,1741873344,61.92
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,9:32:03 AM,9:32:39 AM,1741876323,178.68
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,9:33:09 AM,9:33:44 AM,1741876389,75.3
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,9:34:18 AM,9:34:48 AM,1741876458,91.28
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,9:35:23 AM,9:35:53 AM,1741876523,133.15
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,10:00:43 AM,10:01:16 AM,1741878043,261.42
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,10:01:10 AM,10:01:40 AM,1741878070,108.97
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,10:04:53 AM,10:05:23 AM,1741878293,52.05
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,10:16:13 AM,10:16:43 AM,1741878973,64.6
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,10:17:03 AM,10:18:07 AM,1741879023,69.71
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,10:17:56 AM,10:18:26 AM,1741879076,59.15
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,10:18:15 AM,10:18:45 AM,1741879095,266.84
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,10:37:02 AM,10:37:46 AM,1741880222,165.96
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,10:37:32 AM,10:38:02 AM,1741880252,111.79
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,10:41:22 AM,10:41:52 AM,1741880482,64.57
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,10:42:53 AM,10:43:23 AM,1741880573,58.17
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:10:29 AM,11:10:59 AM,1741882229,126.55
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:11:05 AM,11:11:35 AM,1741882265,221.46
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,11:11:15 AM,11:11:47 AM,1741882275,199.04
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:11:41 AM,11:12:11 AM,1741882301,164.03
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:12:13 AM,11:12:43 AM,1741882333,255.67
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,11:12:38 AM,11:13:08 AM,1741882358,-179.17
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:12:46 AM,11:13:16 AM,1741882366,720.04
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:21:00 AM,11:21:30 AM,1741882860,180.04
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:22:19 AM,11:22:49 AM,1741882939,254.01
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,11:22:45 AM,11:23:15 AM,1741882965,-231.21
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:23:08 AM,11:23:38 AM,1741882988,248.33
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,11:23:35 AM,11:24:05 AM,1741883015,-20.56
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:33:33 AM,11:34:06 AM,1741883613,86.82
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,11:34:04 AM,11:34:34 AM,1741883644,282.41
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:34:22 AM,11:34:52 AM,1741883662,802.46
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,11:34:37 AM,11:35:07 AM,1741883677,-189.69
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:38:41 AM,11:39:11 AM,1741883921,161.67
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,11:39:11 AM,11:39:41 AM,1741883951,-151.9
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:39:54 AM,11:40:24 AM,1741883994,60.37
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:41:58 AM,11:42:28 AM,1741884118,48.54
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:42:33 AM,11:43:03 AM,1741884153,123.05
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:44:43 AM,11:45:13 AM,1741884283,93.59
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:47:37 AM,11:48:07 AM,1741884457,708.21
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,11:48:01 AM,11:48:31 AM,1741884481,413.56
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:48:55 AM,11:49:25 AM,1741884535,300.54
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,11:49:19 AM,11:49:49 AM,1741884559,-495.61
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Vape,3/13/2025,11:51:40 AM,11:52:10 AM,1741884700,245.25
Site 1,Roosevelt_1st_Floor_Boys_156_North_Sensor,B0-B3-53-D1-78-A0,Smoking,3/13/2025,11:52:06 AM,11:52:36 AM,1741884726,15.24
